id,equation,family,type,depth,consume,threshold_eV,electron_energy_cost_eV,rate_value,rate_unit,rate_basis,reverse_rate,frequency_upper_bound_s-1,relevance,delta_g_eV,status,source
cand_Arp_SO_v_diss_Ar_O_Sp,Ar+ + SO_v -> Ar + O + S+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.01 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_FO*_diss_F_F_Op,F+ + FO* -> F + F + O+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.53 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_FO_v_diss_F_F_Op,F+ + FO_v -> F + F + O+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.53 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_SO*_diss_F_Op_S,F+ + SO* -> F + O+ + S,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.5859312746858254,,,,,,,unknown,,candidate,"delta H = +1.59 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_SO*_diss_F_O_Sp,F+ + SO* -> F + O + S+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.67 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_SO2_diss_F_SO_Op,F+ + SO2 -> F + SO + O+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.9196602746858233,,,,,,,unknown,,candidate,"delta H = +1.92 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_SO2_diss_F_Sp_O2,F+ + SO2 -> F + S+ + O2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,-1.615994826918879,candidate,"delta H = -1.11 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_SO2_diss_F_S_O2p,F+ + SO2 -> F + S + O2+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.5959092746858219,,,,,,,unknown,,candidate,"delta H = +0.60 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_SO2F2_diss_F_SOF2_Op,F+ + SO2F2 -> F + SOF2 + O+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.002836274685821,,,,,,,unknown,,candidate,"delta H = +1.00 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_SO2F2_diss_F_SF2p_O2,F+ + SO2F2 -> F + SF2+ + O2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,-3.1072768935615582,candidate,"delta H = -1.84 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_SO2F2_diss_F_SF2_O2p,F+ + SO2F2 -> F + SF2 + O2+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.57 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_SO_v_diss_F_Op_S,F+ + SO_v -> F + O+ + S,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.5859312746858254,,,,,,,unknown,,candidate,"delta H = +1.59 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Fp_SO_v_diss_F_O_Sp,F+ + SO_v -> F + O + S+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.67 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_FO*_diss_F2_F_Op,F2+ + FO* -> F2 + F + O+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.20571500000000031,,,,,,,unknown,,candidate,"delta H = +0.21 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_FO_v_diss_F2_F_Op,F2+ + FO_v -> F2 + F + O+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.20571500000000031,,,,,,,unknown,,candidate,"delta H = +0.21 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_SO*_diss_F2_O_Sp,F2+ + SO* -> F2 + O + S+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.06076800000000114,,,,,,,unknown,,candidate,"delta H = +0.06 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_SO2_diss_F2_Sp_O2,F2+ + SO2 -> F2 + S+ + O2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.6191010000000015,,,,,,,unknown,,candidate,"delta H = +0.62 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_SO2F2_diss_F2_SF2p_O2,F2+ + SO2F2 -> F2 + SF2+ + O2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.10 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_SO2F2_diss_F2_SF2_O2p,F2+ + SO2F2 -> F2 + SF2 + O2+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.1670589999999992,,,,,,,unknown,,candidate,"delta H = +1.17 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_F2p_SO_v_diss_F2_O_Sp,F2+ + SO_v -> F2 + O + S+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.06076800000000114,,,,,,,unknown,,candidate,"delta H = +0.06 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Op_SO2F2_diss_O_SF2p_O2,O+ + SO2F2 -> O + SF2+ + O2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.9697809999999993,,,,,,,unknown,,candidate,"delta H = +1.97 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF2p_SO2F2_diss_SO2_SF4p,SF2+ + SO2F2 -> SO2 + SF4+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.1503549999999985,,,,,,,unknown,1.7635671163930162,candidate,"delta H = +1.15 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_SO2_diss_SO2F2_SF2p,SF4+ + SO2 -> SO2F2 + SF2+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,-1.763567116393017,candidate,"delta H = -1.15 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_FO*_diss_SF5p_F_FO,SF6+ + FO* -> SF5+ + F + FO,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_FO*_diss_SF4p_F2_FO,SF6+ + FO* -> SF4+ + F2 + FO,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_FO*_diss_SF6_F_Op,SF6+ + FO* -> SF6 + F + O+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.5757149999999995,,,,,,,unknown,,candidate,"delta H = +0.58 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_FO_v_diss_SF5p_F_FO,SF6+ + FO_v -> SF5+ + F + FO,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_FO_v_diss_SF4p_F2_FO,SF6+ + FO_v -> SF4+ + F2 + FO,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_FO_v_diss_SF6_F_Op,SF6+ + FO_v -> SF6 + F + O+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.5757149999999995,,,,,,,unknown,,candidate,"delta H = +0.58 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO*_diss_SF5p_F_SO,SF6+ + SO* -> SF5+ + F + SO,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO*_diss_SF4p_F2_SO,SF6+ + SO* -> SF4+ + F2 + SO,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO*_diss_SF6_O_Sp,SF6+ + SO* -> SF6 + O + S+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.4307680000000004,,,,,,,unknown,,candidate,"delta H = +0.43 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO2_diss_SF5p_F_SO2,SF6+ + SO2 -> SF5+ + F + SO2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO2_diss_SF4p_F2_SO2,SF6+ + SO2 -> SF4+ + F2 + SO2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO2_diss_SF6_Sp_O2,SF6+ + SO2 -> SF6 + S+ + O2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.9891010000000007,,,,,,,unknown,,candidate,"delta H = +0.99 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO2F2_diss_SF5p_F_SO2F2,SF6+ + SO2F2 -> SF5+ + F + SO2F2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO2F2_diss_SF4p_F2_SO2F2,SF6+ + SO2F2 -> SF4+ + F2 + SO2F2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO2F2_diss_SF6_SF2p_O2,SF6+ + SO2F2 -> SF6 + SF2+ + O2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.2673589999999999,,,,,,,unknown,,candidate,"delta H = +0.27 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO2F2_diss_SF6_SF2_O2p,SF6+ + SO2F2 -> SF6 + SF2 + O2+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.5370589999999984,,,,,,,unknown,,candidate,"delta H = +1.54 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF*_diss_SF5p_F_SOF,SF6+ + SOF* -> SF5+ + F + SOF,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF*_diss_SF4p_F2_SOF,SF6+ + SOF* -> SF4+ + F2 + SOF,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF2*_diss_SF5p_F_SOF2,SF6+ + SOF2* -> SF5+ + F + SOF2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF2*_diss_SF4p_F2_SOF2,SF6+ + SOF2* -> SF4+ + F2 + SOF2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF2_v_diss_SF5p_F_SOF2,SF6+ + SOF2_v -> SF5+ + F + SOF2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF2_v_diss_SF4p_F2_SOF2,SF6+ + SOF2_v -> SF4+ + F2 + SOF2,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF3*_diss_SF5p_F_SOF3,SF6+ + SOF3* -> SF5+ + F + SOF3,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF3*_diss_SF4p_F2_SOF3,SF6+ + SOF3* -> SF4+ + F2 + SOF3,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF3_v_diss_SF5p_F_SOF3,SF6+ + SOF3_v -> SF5+ + F + SOF3,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF3_v_diss_SF4p_F2_SOF3,SF6+ + SOF3_v -> SF4+ + F2 + SOF3,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF4*_diss_SF5p_F_SOF4,SF6+ + SOF4* -> SF5+ + F + SOF4,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF4*_diss_SF4p_F2_SOF4,SF6+ + SOF4* -> SF4+ + F2 + SOF4,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF4_v_diss_SF5p_F_SOF4,SF6+ + SOF4_v -> SF5+ + F + SOF4,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF4_v_diss_SF4p_F2_SOF4,SF6+ + SOF4_v -> SF4+ + F2 + SOF4,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF_v_diss_SF5p_F_SOF,SF6+ + SOF_v -> SF5+ + F + SOF,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SOF_v_diss_SF4p_F2_SOF,SF6+ + SOF_v -> SF4+ + F2 + SOF,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO_v_diss_SF5p_F_SO,SF6+ + SO_v -> SF5+ + F + SO,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO_v_diss_SF4p_F2_SO,SF6+ + SO_v -> SF4+ + F2 + SO,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SO_v_diss_SF6_O_Sp,SF6+ + SO_v -> SF6 + O + S+,ion_neutral,dissociative_charge_transfer,3,rate_coefficient,0.4307680000000004,,,,,,,unknown,,candidate,"delta H = +0.43 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_e_SO2*_to_e_SO2*,e + SO2* -> e + SO2*,electron,elastic,4,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2*_to_e_e_SO2p,e + SO2* -> e + e + SO2+,electron,ionization,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2*_to_e_SO_O,e + SO2* -> e + SO + O,electron,dissociation,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2*_to_e_e_SOp_O,e + SO2* -> e + e + SO+ + O,electron,dissociative_ionization,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2*_to_e_S_O2,e + SO2* -> e + S + O2,electron,dissociation,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2*_to_e_e_Sp_O2,e + SO2* -> e + e + S+ + O2,electron,dissociative_ionization,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2*_to_e_SO2F2*,e + SO2F2* -> e + SO2F2*,electron,elastic,4,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2*_to_e_e_SO2F2p,e + SO2F2* -> e + e + SO2F2+,electron,ionization,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2*_to_e_SOF2_O,e + SO2F2* -> e + SOF2 + O,electron,dissociation,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2*_to_e_e_SOF2p_O,e + SO2F2* -> e + e + SOF2+ + O,electron,dissociative_ionization,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2*_to_e_SF2_O2,e + SO2F2* -> e + SF2 + O2,electron,dissociation,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2*_to_e_e_SF2p_O2,e + SO2F2* -> e + e + SF2+ + O2,electron,dissociative_ionization,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_v_to_e_SO2F2_v,e + SO2F2_v -> e + SO2F2_v,electron,elastic,4,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_v_to_e_e_SO2F2p,e + SO2F2_v -> e + e + SO2F2+,electron,ionization,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_v_to_e_SOF2_O,e + SO2F2_v -> e + SOF2 + O,electron,dissociation,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_v_to_e_e_SOF2p_O,e + SO2F2_v -> e + e + SOF2+ + O,electron,dissociative_ionization,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SO2F2_v_to_e_SF2_O2,e + SO2F2_v -> e + SF2 + O2,electron,dissociation,4,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
